url,type,name,date,size
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.cpg,file,SP_3521408_USO.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.dbf,file,SP_3521408_USO.dbf,14-08-2021 21:53,2 KB
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.prj,file,SP_3521408_USO.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.shp,file,SP_3521408_USO.shp,14-08-2021 21:53,1.3 MB
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.shp.xml,txt-xml,SP_3521408_USO.shp.xml,14-08-2021 21:53,11 KB
https://geo.fbds.org.br/SP/IRACEMAPOLIS/USO/SP_3521408_USO.shx,file,SP_3521408_USO.shx,14-08-2021 21:53,132 B
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.cpg,file,SP_3521507_APP.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.dbf,file,SP_3521507_APP.dbf,14-08-2021 21:53,78 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.prj,file,SP_3521507_APP.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.shp,file,SP_3521507_APP.shp,14-08-2021 21:53,242 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.shp.xml,txt-xml,SP_3521507_APP.shp.xml,14-08-2021 21:53,46 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP.shx,file,SP_3521507_APP.shx,14-08-2021 21:53,2 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.cpg,file,SP_3521507_APP_USO.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.dbf,file,SP_3521507_APP_USO.dbf,14-08-2021 21:53,2 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.prj,file,SP_3521507_APP_USO.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.shp,file,SP_3521507_APP_USO.shp,14-08-2021 21:53,537 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.shp.xml,txt-xml,SP_3521507_APP_USO.shp.xml,14-08-2021 21:53,27 KB
https://geo.fbds.org.br/SP/IRAPUA/APP/SP_3521507_APP_USO.shx,file,SP_3521507_APP_USO.shx,14-08-2021 21:53,132 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.cpg,file,SP_3521507_MASSAS_DAGUA.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.dbf,file,SP_3521507_MASSAS_DAGUA.dbf,14-08-2021 21:53,16 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.prj,file,SP_3521507_MASSAS_DAGUA.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.shp,file,SP_3521507_MASSAS_DAGUA.shp,14-08-2021 21:53,68 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.shp.xml,txt-xml,SP_3521507_MASSAS_DAGUA.shp.xml,14-08-2021 21:53,27 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_MASSAS_DAGUA.shx,file,SP_3521507_MASSAS_DAGUA.shx,14-08-2021 21:53,428 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.cpg,file,SP_3521507_NASCENTES.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.dbf,file,SP_3521507_NASCENTES.dbf,14-08-2021 21:53,33 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.prj,file,SP_3521507_NASCENTES.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.shp,file,SP_3521507_NASCENTES.shp,14-08-2021 21:53,3 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.shp.xml,txt-xml,SP_3521507_NASCENTES.shp.xml,14-08-2021 21:53,17 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_NASCENTES.shx,file,SP_3521507_NASCENTES.shx,14-08-2021 21:53,948 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.cpg,file,SP_3521507_RIOS_DUPLOS.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.dbf,file,SP_3521507_RIOS_DUPLOS.dbf,14-08-2021 21:53,874 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.prj,file,SP_3521507_RIOS_DUPLOS.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.shp,file,SP_3521507_RIOS_DUPLOS.shp,14-08-2021 21:53,8 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.shp.xml,txt-xml,SP_3521507_RIOS_DUPLOS.shp.xml,14-08-2021 21:53,16 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_DUPLOS.shx,file,SP_3521507_RIOS_DUPLOS.shx,14-08-2021 21:53,116 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.cpg,file,SP_3521507_RIOS_SIMPLES.cpg,14-08-2021 21:53,5 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.dbf,file,SP_3521507_RIOS_SIMPLES.dbf,14-08-2021 21:53,550 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.prj,file,SP_3521507_RIOS_SIMPLES.prj,14-08-2021 21:53,418 B
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.shp,file,SP_3521507_RIOS_SIMPLES.shp,14-08-2021 21:53,59 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.shp.xml,txt-xml,SP_3521507_RIOS_SIMPLES.shp.xml,14-08-2021 21:53,28 KB
https://geo.fbds.org.br/SP/IRAPUA/HIDROGRAFIA/SP_3521507_RIOS_SIMPLES.shx,file,SP_3521507_RIOS_SIMPLES.shx,14-08-2021 21:54,108 B
https://geo.fbds.org.br/SP/IRAPUA/MAPAS/SP_3521507_APP.jpg,img-jpg,SP_3521507_APP.jpg,01-02-2018 20:20,1.5 MB
https://geo.fbds.org.br/SP/IRAPUA/MAPAS/SP_3521507_HIDROGRAFIA.jpg,img-jpg,SP_3521507_HIDROGRAFIA.jpg,01-02-2018 20:20,1.5 MB
https://geo.fbds.org.br/SP/IRAPUA/MAPAS/SP_3521507_RGB532.jpg,img-jpg,SP_3521507_RGB532.jpg,01-02-2018 20:20,11.2 MB
https://geo.fbds.org.br/SP/IRAPUA/MAPAS/SP_3521507_USO_DO_SOLO.jpg,img-jpg,SP_3521507_USO_DO_SOLO.jpg,01-02-2018 20:20,1.9 MB
https://geo.fbds.org.br/SP/IRAPUA/MAPAS/Thumbs.db,file,Thumbs.db,06-08-2021 01:41,17 KB
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.cpg,file,SP_3521507_USO.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.dbf,file,SP_3521507_USO.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.prj,file,SP_3521507_USO.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.shp,file,SP_3521507_USO.shp,14-08-2021 21:54,1.2 MB
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.shp.xml,txt-xml,SP_3521507_USO.shp.xml,14-08-2021 21:54,25 KB
https://geo.fbds.org.br/SP/IRAPUA/USO/SP_3521507_USO.shx,file,SP_3521507_USO.shx,14-08-2021 21:54,140 B
https://geo.fbds.org.br/SP/IRAPURU/Thumbs.db,file,Thumbs.db,17-08-2021 11:14,12 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.cpg,file,SP_3521606_APP.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.dbf,file,SP_3521606_APP.dbf,14-08-2021 21:54,144 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.prj,file,SP_3521606_APP.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.shp,file,SP_3521606_APP.shp,14-08-2021 21:54,750 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.shp.xml,txt-xml,SP_3521606_APP.shp.xml,14-08-2021 21:54,45 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP.shx,file,SP_3521606_APP.shx,14-08-2021 21:54,4 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.cpg,file,SP_3521606_APP_USO.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.dbf,file,SP_3521606_APP_USO.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.prj,file,SP_3521606_APP_USO.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.shp,file,SP_3521606_APP_USO.shp,14-08-2021 21:54,871 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.shp.xml,txt-xml,SP_3521606_APP_USO.shp.xml,14-08-2021 21:54,27 KB
https://geo.fbds.org.br/SP/IRAPURU/APP/SP_3521606_APP_USO.shx,file,SP_3521606_APP_USO.shx,14-08-2021 21:54,132 B
https://geo.fbds.org.br/SP/IRAPURU/APP/Thumbs.db,file,Thumbs.db,06-08-2021 01:41,12 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.cpg,file,SP_3521606_MASSAS_DAGUA.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.dbf,file,SP_3521606_MASSAS_DAGUA.dbf,14-08-2021 21:54,7 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.prj,file,SP_3521606_MASSAS_DAGUA.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.shp,file,SP_3521606_MASSAS_DAGUA.shp,14-08-2021 21:54,38 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.shp.xml,txt-xml,SP_3521606_MASSAS_DAGUA.shp.xml,14-08-2021 21:54,27 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_MASSAS_DAGUA.shx,file,SP_3521606_MASSAS_DAGUA.shx,14-08-2021 21:54,236 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.cpg,file,SP_3521606_NASCENTES.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.dbf,file,SP_3521606_NASCENTES.dbf,14-08-2021 21:54,112 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.prj,file,SP_3521606_NASCENTES.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.shp,file,SP_3521606_NASCENTES.shp,14-08-2021 21:54,10 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.shp.xml,txt-xml,SP_3521606_NASCENTES.shp.xml,14-08-2021 21:54,22 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_NASCENTES.shx,file,SP_3521606_NASCENTES.shx,14-08-2021 21:54,3 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.cpg,file,SP_3521606_RIOS_DUPLOS.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.dbf,file,SP_3521606_RIOS_DUPLOS.dbf,14-08-2021 21:54,7 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.prj,file,SP_3521606_RIOS_DUPLOS.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.shp,file,SP_3521606_RIOS_DUPLOS.shp,14-08-2021 21:54,137 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.shp.xml,txt-xml,SP_3521606_RIOS_DUPLOS.shp.xml,14-08-2021 21:54,16 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_DUPLOS.shx,file,SP_3521606_RIOS_DUPLOS.shx,14-08-2021 21:54,268 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.cpg,file,SP_3521606_RIOS_SIMPLES.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.dbf,file,SP_3521606_RIOS_SIMPLES.dbf,14-08-2021 21:54,550 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.prj,file,SP_3521606_RIOS_SIMPLES.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.shp,file,SP_3521606_RIOS_SIMPLES.shp,14-08-2021 21:54,820 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.shp.xml,txt-xml,SP_3521606_RIOS_SIMPLES.shp.xml,14-08-2021 21:54,28 KB
https://geo.fbds.org.br/SP/IRAPURU/HIDROGRAFIA/SP_3521606_RIOS_SIMPLES.shx,file,SP_3521606_RIOS_SIMPLES.shx,14-08-2021 21:54,108 B
https://geo.fbds.org.br/SP/IRAPURU/MAPAS/SP_3521606_APP.jpg,img-jpg,SP_3521606_APP.jpg,01-02-2018 20:20,1.6 MB
https://geo.fbds.org.br/SP/IRAPURU/MAPAS/SP_3521606_HIDROGRAFIA.jpg,img-jpg,SP_3521606_HIDROGRAFIA.jpg,01-02-2018 20:20,1.7 MB
https://geo.fbds.org.br/SP/IRAPURU/MAPAS/SP_3521606_RGB532.jpg,img-jpg,SP_3521606_RGB532.jpg,01-02-2018 20:20,5.8 MB
https://geo.fbds.org.br/SP/IRAPURU/MAPAS/SP_3521606_USO_DO_SOLO.jpg,img-jpg,SP_3521606_USO_DO_SOLO.jpg,01-02-2018 20:20,1.4 MB
https://geo.fbds.org.br/SP/IRAPURU/MAPAS/Thumbs.db,file,Thumbs.db,06-08-2021 01:41,25 KB
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.cpg,file,SP_3521606_USO.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.dbf,file,SP_3521606_USO.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.prj,file,SP_3521606_USO.prj,14-08-2021 21:54,418 B
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.shp,file,SP_3521606_USO.shp,14-08-2021 21:54,807 KB
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.shp.xml,txt-xml,SP_3521606_USO.shp.xml,14-08-2021 21:54,25 KB
https://geo.fbds.org.br/SP/IRAPURU/USO/SP_3521606_USO.shx,file,SP_3521606_USO.shx,14-08-2021 21:54,140 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.cpg,file,SP_3521705_APP.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.dbf,file,SP_3521705_APP.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.prj,file,SP_3521705_APP.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.shp,file,SP_3521705_APP.shp,14-08-2021 21:55,4.7 MB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.shp.xml,txt-xml,SP_3521705_APP.shp.xml,14-08-2021 21:54,48 KB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP.shx,file,SP_3521705_APP.shx,14-08-2021 21:54,148 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.cpg,file,SP_3521705_APP_USO.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.dbf,file,SP_3521705_APP_USO.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.prj,file,SP_3521705_APP_USO.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.sbn,file,SP_3521705_APP_USO.sbn,14-08-2021 21:54,164 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.sbx,file,SP_3521705_APP_USO.sbx,14-08-2021 21:54,116 B
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.shp,file,SP_3521705_APP_USO.shp,14-08-2021 21:57,16.8 MB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.shp.xml,txt-xml,SP_3521705_APP_USO.shp.xml,14-08-2021 21:54,24 KB
https://geo.fbds.org.br/SP/ITABERA/APP/SP_3521705_APP_USO.shx,file,SP_3521705_APP_USO.shx,14-08-2021 21:54,140 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.cpg,file,SP_3521705_MASSAS_DAGUA.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.dbf,file,SP_3521705_MASSAS_DAGUA.dbf,14-08-2021 21:54,149 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.prj,file,SP_3521705_MASSAS_DAGUA.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.shp,file,SP_3521705_MASSAS_DAGUA.shp,14-08-2021 21:54,361 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.shp.xml,txt-xml,SP_3521705_MASSAS_DAGUA.shp.xml,14-08-2021 21:54,24 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_MASSAS_DAGUA.shx,file,SP_3521705_MASSAS_DAGUA.shx,14-08-2021 21:54,3 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.cpg,file,SP_3521705_NASCENTES.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.dbf,file,SP_3521705_NASCENTES.dbf,14-08-2021 21:54,736 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.prj,file,SP_3521705_NASCENTES.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.shp,file,SP_3521705_NASCENTES.shp,14-08-2021 21:54,66 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.shp.xml,txt-xml,SP_3521705_NASCENTES.shp.xml,14-08-2021 21:54,12 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_NASCENTES.shx,file,SP_3521705_NASCENTES.shx,14-08-2021 21:54,19 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.cpg,file,SP_3521705_RIOS_DUPLOS.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.dbf,file,SP_3521705_RIOS_DUPLOS.dbf,14-08-2021 21:54,500 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.prj,file,SP_3521705_RIOS_DUPLOS.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.sbn,file,SP_3521705_RIOS_DUPLOS.sbn,14-08-2021 21:54,132 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.sbx,file,SP_3521705_RIOS_DUPLOS.sbx,14-08-2021 21:54,116 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.shp,file,SP_3521705_RIOS_DUPLOS.shp,14-08-2021 21:54,739 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.shp.xml,txt-xml,SP_3521705_RIOS_DUPLOS.shp.xml,14-08-2021 21:54,21 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_DUPLOS.shx,file,SP_3521705_RIOS_DUPLOS.shx,14-08-2021 21:54,108 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.cpg,file,SP_3521705_RIOS_SIMPLES.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.dbf,file,SP_3521705_RIOS_SIMPLES.dbf,14-08-2021 21:54,550 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.prj,file,SP_3521705_RIOS_SIMPLES.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.shp,file,SP_3521705_RIOS_SIMPLES.shp,14-08-2021 21:55,4.2 MB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.shp.xml,txt-xml,SP_3521705_RIOS_SIMPLES.shp.xml,14-08-2021 21:54,23 KB
https://geo.fbds.org.br/SP/ITABERA/HIDROGRAFIA/SP_3521705_RIOS_SIMPLES.shx,file,SP_3521705_RIOS_SIMPLES.shx,14-08-2021 21:54,108 B
https://geo.fbds.org.br/SP/ITABERA/MAPAS/SP_3521705_APP.jpg,img-jpg,SP_3521705_APP.jpg,01-02-2018 20:21,6.7 MB
https://geo.fbds.org.br/SP/ITABERA/MAPAS/SP_3521705_HIDROGRAFIA.jpg,img-jpg,SP_3521705_HIDROGRAFIA.jpg,01-02-2018 20:21,7.8 MB
https://geo.fbds.org.br/SP/ITABERA/MAPAS/SP_3521705_RGB532.jpg,img-jpg,SP_3521705_RGB532.jpg,01-02-2018 20:21,9.5 MB
https://geo.fbds.org.br/SP/ITABERA/MAPAS/SP_3521705_USO_DO_SOLO.jpg,img-jpg,SP_3521705_USO_DO_SOLO.jpg,01-02-2018 20:22,7.0 MB
https://geo.fbds.org.br/SP/ITABERA/MAPAS/Thumbs.db,file,Thumbs.db,06-08-2021 01:42,44 KB
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.cpg,file,SP_3521705_USO.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.dbf,file,SP_3521705_USO.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.prj,file,SP_3521705_USO.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.sbn,file,SP_3521705_USO.sbn,14-08-2021 21:54,172 B
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.sbx,file,SP_3521705_USO.sbx,14-08-2021 21:54,116 B
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.shp,file,SP_3521705_USO.shp,14-08-2021 21:59,33.3 MB
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.shp.xml,txt-xml,SP_3521705_USO.shp.xml,14-08-2021 21:54,23 KB
https://geo.fbds.org.br/SP/ITABERA/USO/SP_3521705_USO.shx,file,SP_3521705_USO.shx,14-08-2021 21:54,148 B
https://geo.fbds.org.br/SP/ITABERA/USO/USO.rar,ar-rar,USO.rar,09-12-2021 02:06,751.9 MB
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.cpg,file,SP_3521804_APP.cpg,14-08-2021 21:54,5 B
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.dbf,file,SP_3521804_APP.dbf,14-08-2021 21:54,2 KB
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.prj,file,SP_3521804_APP.prj,14-08-2021 21:54,403 B
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.shp,file,SP_3521804_APP.shp,14-08-2021 21:55,3.4 MB
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.shp.xml,txt-xml,SP_3521804_APP.shp.xml,14-08-2021 21:55,48 KB
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP.shx,file,SP_3521804_APP.shx,14-08-2021 21:55,148 B
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP_USO.cpg,file,SP_3521804_APP_USO.cpg,14-08-2021 21:55,5 B
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP_USO.dbf,file,SP_3521804_APP_USO.dbf,14-08-2021 21:55,2 KB
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP_USO.prj,file,SP_3521804_APP_USO.prj,14-08-2021 21:55,403 B
https://geo.fbds.org.br/SP/ITAI/APP/SP_3521804_APP_USO.sbn,file,SP_3521804_APP_USO.sbn,14-08-2021 21:55,188 B
